create,cat,sub-cat,urgency,impact,assign,cmt-resolve,resolve,cmt-close
1885,-1,-1,63,3483,6684,220,187,544
1549,-1,-1,58,1151,8508,215,200,385
1532,65,628,51,1163,9524,-1,287,375
1312,74,854,69,1638,11987,228,175,610
1622,-1,-1,58,1562,15605,270,298,533
1374,67,898,55,1820,14598,-1,354,461
1282,-1,-1,65,1653,10282,262,210,-1
1465,52,924,69,1587,15596,266,229,584
1457,-1,-1,59,1396,10491,231,181,549
1490,53,1009,-1,-1,8701,-1,211,604
1616,-1,-1,53,1442,10367,251,267,-1
1780,71,429,-1,-1,11129,193,209,557
1634,63,768,60,1409,12692,-1,193,399
1697,49,355,59,1613,10789,226,281,552
1123,-1,-1,66,1413,10404,228,197,-1
1542,-1,-1,66,1532,13685,260,165,529
1685,-1,-1,53,1475,13160,221,283,572
1738,62,1123,69,1159,10776,290,269,383
1490,74,611,-1,-1,13810,245,226,424
1338,-1,-1,52,1255,10180,208,352,498
1229,70,453,-1,-1,12142,-1,362,503
1501,62,508,-1,-1,15020,225,266,488
"<p style=""background-color:yellow;"">1148</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">13918</p>","<p style=""background-color:yellow;"">248</p>","<p style=""background-color:yellow;"">214</p>","<p style=""background-color:yellow;"">-1</p>"
926,74,792,61,1927,12015,260,208,476
1531,47,707,61,1161,12022,225,250,490
1671,-1,-1,-1,-1,9326,259,202,523
2035,73,546,56,1683,11188,407,219,557
1127,58,588,-1,-1,9451,259,343,546
1667,-1,-1,-1,-1,13550,224,272,-1
1528,69,748,65,1153,8608,-1,367,-1
1263,59,738,53,1116,15249,-1,226,483
1137,68,940,-1,-1,8589,208,225,-1
"<p style=""background-color:yellow;"">1145</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">60</p>","<p style=""background-color:yellow;"">1319</p>","<p style=""background-color:yellow;"">11183</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">1750</p>","<p style=""background-color:yellow;"">385</p>"
1297,64,800,-1,-1,12064,-1,194,-1
1556,55,838,61,1431,6752,222,245,448
1569,61,668,60,1572,13829,248,267,-1
1292,71,540,57,1610,11968,244,195,421
"<p style=""background-color:yellow;"">1169</p>","<p style=""background-color:yellow;"">76</p>","<p style=""background-color:yellow;"">1004</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">11298</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">371</p>","<p style=""background-color:yellow;"">437</p>"
1228,52,635,59,1761,14679,-1,142,514
1145,65,651,65,1188,13134,-1,156,578
1360,63,773,-1,-1,10032,215,208,465
1389,44,554,59,1427,11082,-1,231,-1
1333,59,1116,61,1658,11299,204,315,530
1463,-1,-1,60,1517,16898,214,277,482
1110,-1,-1,53,1433,11350,264,241,381
1378,-1,-1,-1,-1,9101,563,252,502
2122,64,770,-1,-1,9168,257,162,392
1698,-1,-1,60,1474,12773,-1,254,-1
"<p style=""background-color:yellow;"">2198</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">11352</p>","<p style=""background-color:yellow;"">252</p>","<p style=""background-color:yellow;"">293</p>","<p style=""background-color:yellow;"">-1</p>"
1425,62,733,-1,-1,9815,-1,186,586
861,55,809,60,1389,9024,-1,243,-1
1451,61,579,-1,-1,7680,-1,201,615
1097,74,861,62,1739,13407,257,179,-1
1333,-1,-1,51,1416,15972,-1,161,475
1674,45,997,61,1241,13050,204,264,527
1394,64,559,61,1640,12330,227,278,508
"<p style=""background-color:yellow;"">1410</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">9056</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">169</p>","<p style=""background-color:yellow;"">-1</p>"
1464,-1,-1,49,1441,10650,242,5,503
1120,59,714,-1,-1,15183,242,109,443
1565,-1,-1,56,1441,8585,230,108,371
1673,43,780,65,1417,6571,275,380,374
"<p style=""background-color:yellow;"">1147</p>","<p style=""background-color:yellow;"">80</p>","<p style=""background-color:yellow;"">372</p>","<p style=""background-color:yellow;"">697</p>","<p style=""background-color:yellow;"">1572</p>","<p style=""background-color:yellow;"">13185</p>","<p style=""background-color:yellow;"">273</p>","<p style=""background-color:yellow;"">316</p>","<p style=""background-color:yellow;"">488</p>"
1471,-1,-1,61,1559,8531,287,339,-1
1597,64,791,56,1433,7531,222,264,411
1156,93,917,59,1572,9578,239,205,-1
1594,65,720,-1,-1,11996,-1,187,566
1733,68,768,-1,-1,9632,-1,137,600
1466,-1,-1,61,1513,10563,251,141,485
1258,81,771,-1,-1,9814,199,336,-1
1556,-1,-1,-1,-1,6477,249,261,554
1353,77,471,57,1671,11245,-1,229,-1
1277,-1,-1,61,1466,9626,212,217,548
1692,81,616,-1,-1,13185,255,221,477
1201,-1,-1,67,1459,8258,300,251,598
1695,-1,-1,-1,-1,8146,-1,292,509
"<p style=""background-color:yellow;"">1682</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">15012</p>","<p style=""background-color:yellow;"">209</p>","<p style=""background-color:yellow;"">223</p>","<p style=""background-color:yellow;"">-1</p>"
1465,57,707,-1,-1,6390,266,271,466
1782,-1,-1,59,1402,11646,208,274,-1
1329,59,756,64,1253,14066,-1,245,-1
1193,72,996,65,1104,15145,242,181,423
1234,72,479,58,1480,7189,289,115,462
1812,62,582,-1,-1,13676,202,245,-1
1629,-1,-1,392,1329,10590,245,332,515
1003,-1,-1,59,1223,12939,243,270,396
1604,59,836,61,1319,13242,213,241,470
1422,51,737,66,1227,12628,-1,203,469
1576,63,671,48,1682,6901,-1,176,466
1062,65,534,54,1421,8672,237,231,490
1343,69,960,54,2005,12670,257,112,-1
1351,-1,-1,58,1460,11687,236,383,542
1211,-1,-1,59,1693,8105,247,299,530
1146,74,996,64,1524,11130,234,202,-1
1055,46,940,64,1749,13135,-1,239,-1
1369,61,925,65,1350,11774,-1,344,-1
1333,77,479,-1,-1,9551,-1,300,398
1450,76,782,58,1241,10025,245,405,525
1243,-1,-1,57,1076,8014,247,230,-1
1501,-1,-1,-1,-1,10478,261,108,530
1188,-1,-1,52,1412,8924,199,296,-1
1529,63,598,-1,-1,12384,208,189,459
1731,51,746,71,1514,10418,-1,290,615
1290,-1,-1,142,1332,7349,191,238,-1
1121,41,792,-1,-1,18110,277,277,535
1576,-1,-1,61,1506,11547,-1,294,421
1426,72,912,58,1148,11464,204,218,446
1299,75,703,67,1132,11055,261,159,360
1471,-1,-1,64,1420,11922,-1,192,-1
1732,70,788,59,1684,15906,-1,187,567
1319,-1,-1,61,7402,9494,209,241,289
1317,46,975,63,1416,14089,-1,162,-1
1335,78,724,51,1186,13683,-1,258,-1
1413,62,690,57,1454,10667,-1,286,436
1587,-1,-1,63,1333,15355,255,230,-1
1312,73,602,63,1112,10267,272,227,514
1479,23,870,61,1328,13161,264,207,575
1205,-1,-1,53,1004,12766,-1,270,575
1278,62,838,62,1542,9869,-1,305,-1
1637,-1,-1,61,1324,7000,-1,249,575
1394,208,535,57,1271,6558,-1,297,422
1319,64,864,-1,-1,9480,-1,279,448
1504,66,800,55,1457,10677,-1,215,-1
1676,-1,-1,58,1628,7206,256,211,-1
"<p style=""background-color:yellow;"">1158</p>","<p style=""background-color:yellow;"">67</p>","<p style=""background-color:yellow;"">452</p>","<p style=""background-color:yellow;"">53</p>","<p style=""background-color:yellow;"">1570</p>","<p style=""background-color:yellow;"">12562</p>","<p style=""background-color:yellow;"">274</p>","<p style=""background-color:yellow;"">2078</p>","<p style=""background-color:yellow;"">493</p>"
1460,52,753,66,1260,8409,228,212,442
1830,62,691,-1,-1,14788,251,249,508
1068,85,679,57,1228,12236,230,247,-1
1300,54,760,60,1218,9965,222,201,534
1212,49,670,54,1657,11882,-1,285,494
1911,66,936,56,1226,11825,-1,238,-1
"<p style=""background-color:yellow;"">1311</p>","<p style=""background-color:yellow;"">56</p>","<p style=""background-color:yellow;"">1110</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">13281</p>","<p style=""background-color:yellow;"">288</p>","<p style=""background-color:yellow;"">198</p>","<p style=""background-color:yellow;"">-1</p>"
"<p style=""background-color:yellow;"">1730</p>","<p style=""background-color:yellow;"">65</p>","<p style=""background-color:yellow;"">1118</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">8779</p>","<p style=""background-color:yellow;"">221</p>","<p style=""background-color:yellow;"">222</p>","<p style=""background-color:yellow;"">4732</p>"
1410,76,746,60,1762,12808,-1,240,521
1402,77,614,-1,-1,11604,269,196,-1
1904,-1,-1,-1,-1,11151,254,222,446
1326,60,504,-1,-1,9669,271,135,481
984,572,337,65,1609,11083,227,140,521
1439,-1,-1,60,1458,8444,171,199,560
1363,44,659,-1,-1,13133,265,304,463
1432,41,348,56,1411,12508,265,285,-1
1449,64,967,61,1383,9029,-1,246,561
1762,60,780,-1,-1,12925,-1,270,467
1050,64,674,71,1139,9921,191,269,431
1482,74,840,-1,-1,11644,249,254,353
1592,66,784,59,1488,10386,220,255,-1
1190,-1,-1,56,1667,12193,253,395,547
963,58,619,65,1399,8958,-1,210,-1
1436,56,1083,-1,-1,14101,-1,217,516
1499,64,599,60,1358,73185,288,258,486
1061,44,908,52,1323,6432,221,177,472
"<p style=""background-color:yellow;"">1293</p>","<p style=""background-color:yellow;"">56</p>","<p style=""background-color:yellow;"">371</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">6677</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">171</p>","<p style=""background-color:yellow;"">-1</p>"
1372,-1,-1,63,1645,7914,212,234,530
1594,48,471,66,1481,11141,245,227,421
1311,68,510,-1,-1,13545,-1,283,483
1269,61,746,52,1598,12432,232,183,501
1105,-1,-1,64,1626,10358,203,209,452
1031,67,452,59,1257,12310,240,187,-1
967,73,642,58,1429,10199,251,259,462
1366,-1,-1,57,1111,13147,-1,343,511
1450,35,774,59,1517,10453,245,210,481
1695,57,908,55,1676,9070,200,249,-1
1409,68,686,-1,-1,8455,237,234,528
1462,58,875,56,1472,12177,209,287,387
1291,-1,-1,58,1524,8926,-1,227,445
1414,51,899,-1,-1,11082,-1,309,-1
1621,49,485,58,1561,9812,-1,270,-1
"<p style=""background-color:yellow;"">1205</p>","<p style=""background-color:yellow;"">75</p>","<p style=""background-color:yellow;"">676</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">9173</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">193</p>","<p style=""background-color:yellow;"">-1</p>"
1097,49,676,62,1693,17615,213,301,487
1241,67,606,64,1293,15238,265,225,431
1446,56,654,58,1425,6834,239,193,-1
1286,44,738,57,1465,6539,260,175,486
1192,61,754,-1,-1,9024,247,256,542
1514,63,588,67,1857,11591,219,184,533
1278,63,844,58,1290,11208,222,325,474
"<p style=""background-color:yellow;"">1064</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">290</p>","<p style=""background-color:yellow;"">58</p>","<p style=""background-color:yellow;"">5423</p>","<p style=""background-color:yellow;"">7111</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">254</p>","<p style=""background-color:yellow;"">470</p>"
1769,77,523,57,1250,13604,-1,192,408
1435,52,657,58,1277,8196,-1,219,588
1360,59,537,54,1374,11605,-1,191,-1
1642,-1,-1,-1,-1,10542,240,235,473
1316,46,797,66,1559,8851,255,236,498
1339,50,689,62,1150,9600,-1,151,554
1846,-1,-1,67,1616,12878,-1,237,523
1283,-1,-1,59,1058,12844,264,325,440
4095,49,786,59,1599,7710,-1,334,425
1359,-1,-1,58,1541,8495,-1,231,-1
1771,46,856,65,1269,8340,-1,228,-1
1312,-1,-1,62,1127,11066,209,122,437
1403,-1,-1,61,1334,12734,285,245,-1
1692,69,602,53,1133,8317,238,235,498
"<p style=""background-color:yellow;"">1811</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">4803</p>","<p style=""background-color:yellow;"">223</p>","<p style=""background-color:yellow;"">210</p>","<p style=""background-color:yellow;"">576</p>"
1127,-1,-1,62,1378,10493,208,231,-1
1256,-1,-1,61,1396,10253,245,270,345
1111,-1,-1,65,1231,10674,254,169,-1
1176,93,676,55,1388,9889,183,194,-1
1166,69,432,56,1533,10958,201,211,535
1317,55,836,63,1585,11030,236,256,-1
1155,-1,-1,67,1148,9172,240,180,493
1258,64,957,56,1722,13510,256,275,473
1528,64,780,60,1329,14350,260,230,479
1654,63,695,55,1518,13785,226,232,473
958,70,660,56,1585,9604,-1,269,405
1261,50,536,-1,-1,11862,209,271,1662
1530,-1,-1,59,1247,10533,247,372,477
1362,-1,-1,62,1690,13005,237,161,-1
1440,53,828,-1,-1,7157,235,159,478
1547,54,386,-1,-1,9220,254,244,468
"<p style=""background-color:yellow;"">7733</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">12107</p>","<p style=""background-color:yellow;"">248</p>","<p style=""background-color:yellow;"">178</p>","<p style=""background-color:yellow;"">-1</p>"
1202,-1,-1,61,1572,10853,-1,337,429
1473,52,667,58,1574,13865,-1,239,548
1598,49,1093,59,1550,8817,233,274,412
1264,-1,-1,62,1462,12471,274,183,-1
"<p style=""background-color:yellow;"">1080</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">12702</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">213</p>","<p style=""background-color:yellow;"">517</p>"
1576,-1,-1,52,1467,13843,202,259,423
1304,-1,-1,59,1132,9163,208,259,510
"<p style=""background-color:yellow;"">1487</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">10330</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">199</p>","<p style=""background-color:yellow;"">-1</p>"
1256,61,1121,64,1527,10928,-1,299,-1
1873,59,893,57,1633,8297,-1,364,-1
1393,47,186,63,1844,11160,255,140,492
1512,56,694,59,1300,13231,290,1066,481
1797,59,942,58,1606,9443,-1,240,488
1602,61,814,-1,-1,16955,284,234,415
1739,64,857,54,1448,13508,-1,238,-1
"<p style=""background-color:yellow;"">1389</p>","<p style=""background-color:yellow;"">68</p>","<p style=""background-color:yellow;"">1052</p>","<p style=""background-color:yellow;"">16</p>","<p style=""background-color:yellow;"">1525</p>","<p style=""background-color:yellow;"">5976</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">150</p>","<p style=""background-color:yellow;"">322</p>"
1645,-1,-1,65,1680,10733,261,241,-1
1787,-1,-1,58,1335,12934,-1,202,459
"<p style=""background-color:yellow;"">1767</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">10219</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">269</p>","<p style=""background-color:yellow;"">-1</p>"
1731,55,541,57,1392,5275,-1,232,466
1707,-1,-1,59,1255,8886,312,298,476
1264,-1,-1,-1,-1,9865,220,189,493
"<p style=""background-color:yellow;"">1317</p>","<p style=""background-color:yellow;"">34</p>","<p style=""background-color:yellow;"">661</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">5793</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">271</p>","<p style=""background-color:yellow;"">-1</p>"
1478,78,844,56,1193,7626,272,213,-1
1453,-1,-1,65,921,6504,246,243,462
1337,75,556,54,1245,9112,-1,274,594
1444,-1,-1,-1,-1,9647,275,181,487
1466,64,959,57,1630,9756,183,235,477
1219,69,771,62,1423,12927,-1,211,-1
1247,-1,-1,-1,-1,9625,215,210,472
"<p style=""background-color:yellow;"">1533</p>","<p style=""background-color:yellow;"">66</p>","<p style=""background-color:yellow;"">1326</p>","<p style=""background-color:yellow;"">57</p>","<p style=""background-color:yellow;"">1704</p>","<p style=""background-color:yellow;"">12452</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">224</p>","<p style=""background-color:yellow;"">1575</p>"
1276,55,530,58,1601,13514,242,206,-1
1707,74,793,-1,-1,9151,-1,164,-1
1574,67,1094,62,1758,11871,249,144,513
1568,61,630,70,1412,5116,261,303,-1
1328,72,722,61,1415,11828,233,99,-1
1627,61,488,61,1654,9465,285,190,545
1961,56,691,56,1420,9077,-1,283,291
1491,60,640,-1,-1,11944,-1,204,473
1765,-1,-1,61,1269,13453,-1,270,-1
1335,-1,-1,59,1743,11720,-1,196,-1
1266,34,688,64,1946,11677,182,306,444
"<p style=""background-color:yellow;"">982</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">-1</p>","<p style=""background-color:yellow;"">14527</p>","<p style=""background-color:yellow;"">252</p>","<p style=""background-color:yellow;"">110</p>","<p style=""background-color:yellow;"">499</p>"
